"id","airpolDirectQuestion","question","Inclusion","surveyedCountries","source","surveyTheme","year","countries","iso3","category"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"New Zealand","ISSP","environment",2020,"New Zealand","NZL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"New Zealand","ISSP","environment",1993,"New Zealand","NZL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"New Zealand","ISSP","environment",2000,"New Zealand","NZL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"New Zealand","ISSP","environment",2010,"New Zealand","NZL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Philliphines","ISSP","environment",2020,"Philippines","PHL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Philliphines","ISSP","environment",1993,"Philippines","PHL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Philliphines","ISSP","environment",2000,"Philippines","PHL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Philliphines","ISSP","environment",2010,"Philippines","PHL","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Russian Federation","ISSP","environment",2020,"Russian Federation","RUS","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Russian Federation","ISSP","environment",1993,"Russian Federation","RUS","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Russian Federation","ISSP","environment",2000,"Russian Federation","RUS","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Russian Federation","ISSP","environment",2010,"Russian Federation","RUS","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Sweden","ISSP","environment",2020,"Sweden","SWE","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Sweden","ISSP","environment",1993,"Sweden","SWE","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Sweden","ISSP","environment",2000,"Sweden","SWE","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Sweden","ISSP","environment",2010,"Sweden","SWE","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovenia","ISSP","environment",2020,"Slovenia","SVN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovenia","ISSP","environment",1993,"Slovenia","SVN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovenia","ISSP","environment",2000,"Slovenia","SVN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovenia","ISSP","environment",2010,"Slovenia","SVN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovakia","ISSP","environment",2020,"Slovakia","SVK","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovakia","ISSP","environment",1993,"Slovakia","SVK","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovakia","ISSP","environment",2000,"Slovakia","SVK","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Slovakia","ISSP","environment",2010,"Slovakia","SVK","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Thailand","ISSP","environment",2020,"Thailand","THA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Thailand","ISSP","environment",1993,"Thailand","THA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Thailand","ISSP","environment",2000,"Thailand","THA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Thailand","ISSP","environment",2010,"Thailand","THA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Taiwan","ISSP","environment",2020,"Taiwan","TWN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Taiwan","ISSP","environment",1993,"Taiwan","TWN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Taiwan","ISSP","environment",2000,"Taiwan","TWN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"Taiwan","ISSP","environment",2010,"Taiwan","TWN","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"United States","ISSP","environment",2020,"United States","USA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"United States","ISSP","environment",1993,"United States","USA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"United States","ISSP","environment",2000,"United States","USA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"United States","ISSP","environment",2010,"United States","USA","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"South Africa","ISSP","environment",2020,"South Africa","ZAF","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"South Africa","ISSP","environment",1993,"South Africa","ZAF","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"South Africa","ISSP","environment",2000,"South Africa","ZAF","Perceptions"
2,"Yes","In general, do you think that air pollution caused by cars is …",1,"South Africa","ISSP","environment",2010,"South Africa","ZAF","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Austria","ISSP","environment",2020,"Austria","AUT","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Austria","ISSP","environment",1993,"Austria","AUT","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Austria","ISSP","environment",2000,"Austria","AUT","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Austria","ISSP","environment",2010,"Austria","AUT","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Australia","ISSP","environment",2020,"Australia","AUS","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Australia","ISSP","environment",1993,"Australia","AUS","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Australia","ISSP","environment",2000,"Australia","AUS","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Australia","ISSP","environment",2010,"Australia","AUS","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Switzerland","ISSP","environment",2020,"Switzerland","CHE","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Switzerland","ISSP","environment",1993,"Switzerland","CHE","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Switzerland","ISSP","environment",2000,"Switzerland","CHE","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Switzerland","ISSP","environment",2010,"Switzerland","CHE","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"China","ISSP","environment",2020,"China","CHN","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"China","ISSP","environment",1993,"China","CHN","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"China","ISSP","environment",2000,"China","CHN","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"China","ISSP","environment",2010,"China","CHN","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Germany","ISSP","environment",2020,"Germany","DEU","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Germany","ISSP","environment",1993,"Germany","DEU","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Germany","ISSP","environment",2000,"Germany","DEU","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Germany","ISSP","environment",2010,"Germany","DEU","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Denmark","ISSP","environment",2020,"Denmark","DNK","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Denmark","ISSP","environment",1993,"Denmark","DNK","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Denmark","ISSP","environment",2000,"Denmark","DNK","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Denmark","ISSP","environment",2010,"Denmark","DNK","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Spain","ISSP","environment",2020,"Spain","ESP","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Spain","ISSP","environment",1993,"Spain","ESP","Perceptions"
3,"Yes","In general, do you think that air pollution caused by industry is …",1,"Spain","ISSP","environment",2000,"Spain","ESP","Perceptions"
